Country,Year,Energy_Consumption
Other South America,1998.0,0.6737075770870433
Total S. & Cent. America,1998.0,6.032201266134507
Austria,1998.0,0.41728707402944565
Belgium,1998.0,0.008383669424802065
Bulgaria,1998.0,0.03265935555100441
Croatia,1998.0,0.06420220280415379
Cyprus,1998.0,0.0
Czech Republic,1998.0,0.02307697804644704
Denmark,1998.0,0.04270327018457465
Estonia,1998.0,0.00013790323282591999
Finland,1998.0,0.2677331492304802
France,1998.0,0.7022603468503803
Germany,1998.0,0.28515402553603053
Greece,1998.0,0.04031322413356975
Hungary,1998.0,0.0023395161260850728
Iceland,1998.0,0.0664456500671804
Ireland,1998.0,0.012527314247563481
Italy,1998.0,0.49361586570739746
Latvia,1998.0,0.0459658059389767
Lithuania,1998.0,0.004439032170921564
Luxembourg,1998.0,0.0015374347276519984
Netherlands,1998.0,0.0263211268465966
North Macedonia,1998.0,0.011528709903359413
Norway,1998.0,1.2348969746381044
Poland,1998.0,0.027150484267622232
Portugal,1998.0,0.15149469394236803
Romania,1998.0,0.20109640536247753
Slovakia,1998.0,0.04542290419340134
Slovenia,1998.0,0.036725807934999466
Spain,1998.0,0.3941348120570183
Sweden,1998.0,0.8308882527053356
Switzerland,1998.0,0.3643862372264266
Turkey,1998.0,0.4532308899797499
Ukraine,1998.0,0.16757612159926794
United Kingdom,1998.0,0.0943155325949192
Other Europe,1998.0,0.31125606133127803
Total Europe,1998.0,6.861206832592416
Azerbaijan,1998.0,0.02076870948076248
Belarus,1998.0,0.00029806452221237123
Kazakhstan,1998.0,0.06537193804979324
Russia,1998.0,1.6878544020582922
Turkmenistan,1998.0,6.38709680060856e-05
USSR,1998.0,0.0
Uzbekistan,1998.0,0.06129483878612518
Other CIS,1998.0,0.27631645323708653
Total CIS,1998.0,2.111968277102278
Iran,1998.0,0.07971096783876419
Iraq,1998.0,0.06597402691841125
Israel,1998.0,0.0002661290345713496
Kuwait,1998.0,0.0
Oman,1998.0,0.0
Qatar,1998.0,0.0
Saudi Arabia,1998.0,0.0
United Arab Emirates,1998.0,0.0
Other Middle East,1998.0,0.03728999987288262
Total Middle East,1998.0,0.1832411236646294
Algeria,1998.0,0.0022887096274644136
Egypt,1998.0,0.12885434925556183
Morocco,1998.0,0.018916452303528786
South Africa,1998.0,0.019633670337498188
Eastern Africa,1998.0,0.3093831657897681
Middle Africa,1998.0,0.10573366964672459
Western Africa,1998.0,0.12837554999532585
Other Northern Africa,1998.0,0.0007770967786200345
Other Southern Africa,1998.0,0.01495348778553307
Total Africa,1998.0,0.7289161515200249
Australia,1998.0,0.181165617890656
Bangladesh,1998.0,0.009208064526319504
China,1998.0,2.149510908871889
China Hong Kong SAR,1998.0,0.0
India,1998.0,0.9166881740093231
Indonesia,1998.0,0.14389609172940254
Japan,1998.0,1.1312057971954346
Malaysia,1998.0,0.04744548350572586
New Zealand,1998.0,0.3045712970197201
Pakistan,1998.0,0.2566317021846771
Philippines,1998.0,0.1449853740632534
Singapore,1998.0,0.0028155241161584854
South Korea,1998.0,0.04628549935296178
Sri Lanka,1998.0,0.041675273329019547
Taiwan,1998.0,0.0729976836591959
Thailand,1998.0,0.05772655666805804
Vietnam,1998.0,0.11810806393623352
Other Asia Pacific,1998.0,0.19567832925054063
Total Asia Pacific,1998.0,5.820595441308569
Total World,1998.0,30.006956156750903
of which: OECD,1998.0,16.57863797360733
                 Non-OECD,1998.0,13.428318183143574
                 European Union #,1998.0,4.15757065525213
Canada,1999.0,3.7824162715114653
Mexico,1999.0,0.4109446406364441
United States,1999.0,4.284352786839008
Total North America,1999.0,8.477713698986918
Argentina,1999.0,0.2311536935158074
Brazil,1999.0,3.525545082986355
Chile,1999.0,0.16119266487658024
Colombia,1999.0,0.3640007572248578
Ecuador,1999.0,0.07639740407466888
Peru,1999.0,0.15639079990796745
Trinidad & Tobago,1999.0,0.00020685483468696475
Venezuela,1999.0,0.6450967788696289
Central America,1999.0,0.18623801771627768
Other Caribbean,1999.0,0.07754418518743478
Other South America,1999.0,0.64815605863987
Total S. & Cent. America,1999.0,6.071922297834135
Austria,1999.0,0.4521644990891218
Belgium,1999.0,0.009468387113884091
Bulgaria,1999.0,0.029082581400871277
Croatia,1999.0,0.07810265416628681
Cyprus,1999.0,0.0
Czech Republic,1999.0,0.027510881307534873
Denmark,1999.0,0.047735061234561726
Estonia,1999.0,0.00019197580331820063
Finland,1999.0,0.23268891125917435
France,1999.0,0.8161405120044947
Germany,1999.0,0.31785015668720007
Greece,1999.0,0.050618589390069246
Hungary,1999.0,0.0026737499865703285
Iceland,1999.0,0.07591733057051897
Ireland,1999.0,0.012042764341458678
Italy,1999.0,0.5453170165419579
Latvia,1999.0,0.029370000875132973
Lithuania,1999.0,0.004407096654176712
Luxembourg,1999.0,0.0013130746083334088
Netherlands,1999.0,0.028434408886823803
North Macedonia,1999.0,0.014786128886044025
Norway,1999.0,1.2962795516941696
Poland,1999.0,0.025200846837833524
Portugal,1999.0,0.09300772752612829
Romania,1999.0,0.19470000267028809
Slovakia,1999.0,0.04762645065784454
Slovenia,1999.0,0.0401585069776047
Spain,1999.0,0.2925837114453316
Sweden,1999.0,0.7979776188731194
Switzerland,1999.0,0.4346402557566762
Turkey,1999.0,0.37172061996534467
Ukraine,1999.0,0.15251322320182226
United Kingdom,1999.0,0.1052643209695816
Other Europe,1999.0,0.3345793194171165
Total Europe,1999.0,6.962067936800395
Azerbaijan,1999.0,0.01603161357343197
Belarus,1999.0,0.0002022580592893064
Kazakhstan,1999.0,0.0652761310338974
Russia,1999.0,1.7090939715271816
Turkmenistan,1999.0,5.32258054590784e-05
USSR,1999.0,0.0
Uzbekistan,1999.0,0.06059225648641586
Other CIS,1999.0,0.3120948323048651
Total CIS,1999.0,2.1633442887905403
Iran,1999.0,0.055120646400609985
Iraq,1999.0,0.03788666054606438
Israel,1999.0,0.00035129033494740725
Kuwait,1999.0,0.0
Oman,1999.0,0.0
Qatar,1999.0,0.0
Saudi Arabia,1999.0,0.0
United Arab Emirates,1999.0,0.0
Other Middle East,1999.0,0.03267000069536152
Total Middle East,1999.0,0.1260285979769833
Algeria,1999.0,0.002160967793315649
Egypt,1999.0,0.1432040276558837
Morocco,1999.0,0.00878225825726986
South Africa,1999.0,0.009992297505959868
Eastern Africa,1999.0,0.3252578540268587
Middle Africa,1999.0,0.11003431554854615
Western Africa,1999.0,0.15028268572314119
Other Northern Africa,1999.0,0.0009580645128153265
Other Southern Africa,1999.0,0.021117794793099165
Total Africa,1999.0,0.7717902658168896
Australia,1999.0,0.18723523523658514
Bangladesh,1999.0,0.008867419324815273
China,1999.0,2.126670330762863
China Hong Kong SAR,1999.0,0.0
India,1999.0,0.9103924036026001
Indonesia,1999.0,0.15075239539146423
Japan,1999.0,1.0797809064388275
Malaysia,1999.0,0.0803922563791275
New Zealand,1999.0,0.2817223481833935
Pakistan,1999.0,0.2289220690727234
Philippines,1999.0,0.19167634844779968
Singapore,1999.0,0.0028155241161584854
South Korea,1999.0,0.04538662044797093
Sri Lanka,1999.0,0.044507352209620876
Taiwan,1999.0,0.06248978804796934
Thailand,1999.0,0.04143643379211426
Vietnam,1999.0,0.14662645757198334
Other Asia Pacific,1999.0,0.2086214720414361
Total Asia Pacific,1999.0,5.798295361067453
Total World,1999.0,30.371162447273313
of which: OECD,1999.0,16.81971372944281
                 Non-OECD,1999.0,13.551448717830503
                 European Union #,1999.0,4.176367186339121
Canada,2000.0,3.908800980541855
Mexico,2000.0,0.4211727106012404
United States,2000.0,3.848685398697853
Total North America,2000.0,8.178659089840949
Argentina,2000.0,0.3089946429245174
Brazil,2000.0,3.601034142076969
Chile,2000.0,0.2189217321574688
Colombia,2000.0,0.33375780936330557
Ecuador,2000.0,0.08102278411388397
Peru,2000.0,0.17402143485378474
Trinidad & Tobago,2000.0,0.00023549128673039377
Venezuela,2000.0,0.6694316267967224
Central America,2000.0,0.19500878153212398
Other Caribbean,2000.0,0.0698164894523643
Other South America,2000.0,0.6812005238571146
Total S. & Cent. America,2000.0,6.333445458414985
Austria,2000.0,0.46365529857575893
Belgium,2000.0,0.011594516225159168
Bulgaria,2000.0,0.028007419779896736
Croatia,2000.0,0.06870365456870786
Cyprus,2000.0,0.0
Czech Republic,2000.0,0.027248862432315946
Denmark,2000.0,0.06041749817086384
Estonia,2000.0,0.0006852822480141185
Finland,2000.0,0.25618427246809006
France,2000.0,0.7544676831457764
Germany,2000.0,0.4145154692232609
Greece,2000.0,0.04411355033516884
Hungary,2000.0,0.0026418145862407982
Iceland,2000.0,0.08111304510384798
Ireland,2000.0,0.012695623794570565
Italy,2000.0,0.5407825410366058
Latvia,2000.0,0.03006193486362463
Lithuania,2000.0,0.0036119031719863415
Luxembourg,2000.0,0.001835406816098839
Netherlands,2000.0,0.033558206632733345
North Macedonia,2000.0,0.012454838491976261
Norway,2000.0,1.5130038575734943
Poland,2000.0,0.02501165308058262
Portugal,2000.0,0.1380492001771927
Romania,2000.0,0.15731419622898102
Slovakia,2000.0,0.04912741854786873
Slovenia,2000.0,0.0416179820895195
Spain,2000.0,0.38244618475437164
Sweden,2000.0,0.8885087631642818
Switzerland,2000.0,0.4018611600622535
Turkey,2000.0,0.33174106827937067
Ukraine,2000.0,0.12007742089190288
United Kingdom,2000.0,0.10882894322276115
Other Europe,2000.0,0.2988012726082161
Total Europe,2000.0,7.304737942351494
Azerbaijan,2000.0,0.016329677775502205
Belarus,2000.0,0.000287419359665364
Kazakhstan,2000.0,0.08016924560070038
Russia,2000.0,1.7474719847086817
Turkmenistan,2000.0,3.3574837289052084e-05
USSR,2000.0,0.0
Uzbekistan,2000.0,0.06258290261030197
Other CIS,2000.0,0.31275484105572104
Total CIS,2000.0,2.2196296459478617
Iran,2000.0,0.04063790352665819
Iraq,2000.0,0.034028079360723495
Israel,2000.0,0.00033000000985339284
Kuwait,2000.0,0.0
Oman,2000.0,0.0
Qatar,2000.0,0.0
Saudi Arabia,2000.0,0.0
United Arab Emirates,2000.0,0.0
Other Middle East,2000.0,0.03959828345978167
Total Middle East,2000.0,0.11459426635701675
Algeria,2000.0,0.000574838719330728
Egypt,2000.0,0.15178616112098098
Morocco,2000.0,0.008324515947606415
South Africa,2000.0,0.01730672037228942
Eastern Africa,2000.0,0.34511184971779585
Middle Africa,2000.0,0.12111531904929507
Western Africa,2000.0,0.1612554697539963
Other Northern Africa,2000.0,0.0009261290542781353
Other Southern Africa,2000.0,0.022355104563757777
Total Africa,2000.0,0.8287561082993307
Australia,2000.0,0.18743473291397095
Bangladesh,2000.0,0.007973332238897513
China,2000.0,2.4031200520694256
China Hong Kong SAR,2000.0,0.0
India,2000.0,0.8580781139899045
Indonesia,2000.0,0.15639759600162506
Japan,2000.0,1.0848695188760757
Malaysia,2000.0,0.08101303922012448
New Zealand,2000.0,0.3006794936954975
Pakistan,2000.0,0.19756026566028595
Philippines,2000.0,0.20178182423114777
Singapore,2000.0,0.0028155241161584854
South Korea,2000.0,0.04382406501099467
Sri Lanka,2000.0,0.03415009785021539
Taiwan,2000.0,0.060594010166823864
Thailand,2000.0,0.06876834528520703
Vietnam,2000.0,0.15489773452281952
Other Asia Pacific,2000.0,0.23053036926928172
Total Asia Pacific,2000.0,6.074488115118456
Total World,2000.0,31.054310626330093
of which: OECD,2000.0,17.04027458895871
                 Non-OECD,2000.0,14.014036037371383
                 European Union #,2000.0,4.436856336117671
Canada,2001.0,3.626574866939336
Mexico,2001.0,0.3686569198034704
United States,2001.0,3.19166021340061
Total North America,2001.0,7.186892000143416
Argentina,2001.0,0.39156732615083456
Brazil,2001.0,3.190522752702236
Chile,2001.0,0.24870343320071697
Colombia,2001.0,0.3402763702906668
Ecuador,2001.0,0.07477948069572449
Peru,2001.0,0.1881806559395045
Trinidad & Tobago,2001.0,0.00034425462945364416
Venezuela,2001.0,0.6392262578010559
Central America,2001.0,0.1788405423576478
Other Caribbean,2001.0,0.06556500969145418
Other South America,2001.0,0.617570731183605
Total S. & Cent. America,2001.0,5.9355768146429
Austria,2001.0,0.44889699667692184
Belgium,2001.0,0.011916031129658222
Bulgaria,2001.0,0.017461037263274193
Croatia,2001.0,0.07594017684459686
Cyprus,2001.0,0.0
Czech Republic,2001.0,0.029621372697874904
Denmark,2001.0,0.06321594840846956
Estonia,2001.0,0.000331085262587294
Finland,2001.0,0.2354746237397194
France,2001.0,0.8385476537514478
Germany,2001.0,0.43017747439444065
Greece,2001.0,0.031081296503543854
Hungary,2001.0,0.0027821543044410646
Iceland,2001.0,0.08423641510307789
Ireland,2001.0,0.0109512684866786
Italy,2001.0,0.5745283290743828
Latvia,2001.0,0.030028115877939854
Lithuania,2001.0,0.003465483890977339
Luxembourg,2001.0,0.0017972032655961812
Netherlands,2001.0,0.03720255149528384
North Macedonia,2001.0,0.006620598956942558
Norway,2001.0,1.2772931982763112
Poland,2001.0,0.02983976900577545
Portugal,2001.0,0.16767076030373573
Romania,2001.0,0.15782620012760162
Slovakia,2001.0,0.055098892422392964
Slovenia,2001.0,0.040974057046696544
Spain,2001.0,0.5243836715817451
Sweden,2001.0,0.8852961199881975
Switzerland,2001.0,0.44727901089936495
Turkey,2001.0,0.25761337159201503
Ukraine,2001.0,0.12742009659996256
United Kingdom,2001.0,0.10512163490056992
Other Europe,2001.0,0.28804593375718923
Total Europe,2001.0,7.2981385336294124
Azerbaijan,2001.0,0.013759423978626728
Belarus,2001.0,0.000317281112074852
Kazakhstan,2001.0,0.0854664221405983
Russia,2001.0,1.8403840136015788
Turkmenistan,2001.0,3.335682049510069e-05
USSR,2001.0,0.0
Uzbekistan,2001.0,0.06363601237535477
Other CIS,2001.0,0.2958646435290575
Total CIS,2001.0,2.299461153557786
Iran,2001.0,0.043950836115982383
Iraq,2001.0,0.039141975343227386
Israel,2001.0,0.00021152073168195784
Kuwait,2001.0,0.0
Oman,2001.0,0.0
Qatar,2001.0,0.0
Saudi Arabia,2001.0,0.0
United Arab Emirates,2001.0,0.0
Other Middle East,2001.0,0.04011726638418622
Total Middle East,2001.0,0.12342159857507795
Algeria,2001.0,0.0007297465344890952
Egypt,2001.0,0.15434033086057752
Morocco,2001.0,0.011296264827251434
South Africa,2001.0,0.023177817929536104
Eastern Africa,2001.0,0.38747109821906633
Middle Africa,2001.0,0.12305957275282253
Western Africa,2001.0,0.16448677661949773
Other Northern Africa,2001.0,0.0008249308739323169
Other Southern Africa,2001.0,0.020837146206758916
Total Africa,2001.0,0.886223684823932
Australia,2001.0,0.18329556845128536
Bangladesh,2001.0,0.010502153060457431
China,2001.0,2.971247974783182
China Hong Kong SAR,2001.0,0.0
India,2001.0,0.8110748843755573
Indonesia,2001.0,0.18451256304979324
Japan,2001.0,1.0498696714639664
Malaysia,2001.0,0.07075168890878558
New Zealand,2001.0,0.2675483077764511
Pakistan,2001.0,0.20347788743674755
Philippines,2001.0,0.1811051294207573
Singapore,2001.0,0.0054356856271624565
South Korea,2001.0,0.025851364247500896
Sri Lanka,2001.0,0.03302099673601333
Taiwan,2001.0,0.06913977209478617
Thailand,2001.0,0.07243558205664158
Vietnam,2001.0,0.1925896257162094
Other Asia Pacific,2001.0,0.2407098054261887
Total Asia Pacific,2001.0,6.572568660631486
Total World,2001.0,30.30228244600401
of which: OECD,2001.0,15.999330192747948
                 Non-OECD,2001.0,14.302952253256063
                 European Union #,2001.0,4.704508273543979
Canada,2002.0,3.79561121808365
Mexico,2002.0,0.3268324404489249
United States,2002.0,3.8015711130574346
Total North America,2002.0,7.924014771590009
Argentina,2002.0,0.38281932985410094
Brazil,2002.0,3.3994788974523544
Chile,2002.0,0.2641851529479027
Colombia,2002.0,0.3626209255307913
Ecuador,2002.0,0.07906340807676315
Peru,2002.0,0.1923342130612582
Trinidad & Tobago,2002.0,0.0003131754929199815
Venezuela,2002.0,0.625571608543396
Central America,2002.0,0.18940739423851483
Other Caribbean,2002.0,0.06651761220143726
Other South America,2002.0,0.6487067063926588
Total S. & Cent. America,2002.0,6.211018423792098
Austria,2002.0,0.4423937574028969
Belgium,2002.0,0.012667439645156264
Bulgaria,2002.0,0.022234514355659485
Croatia,2002.0,0.06148536503314972
Cyprus,2002.0,0.0
Czech Republic,2002.0,0.03462757007218897
Denmark,2002.0,0.07318826473783702
Estonia,2002.0,0.00038383689388865605
Finland,2002.0,0.21724986311164685
France,2002.0,0.692113792989403
Germany,2002.0,0.5110564529895782
Greece,2002.0,0.037710417062044144
Hungary,2002.0,0.0025316831306554377
Iceland,2002.0,0.08766983915120363
Ireland,2002.0,0.014591893646866083
Italy,2002.0,0.5083827897906303
Latvia,2002.0,0.026121734714251943
Lithuania,2002.0,0.0037573242916550953
Luxembourg,2002.0,0.0016162489773705602
Netherlands,2002.0,0.04467567685060203
North Macedonia,2002.0,0.00795440748333931
Norway,2002.0,1.3631324109155685
Poland,2002.0,0.029495317954570055
Portugal,2002.0,0.1036792229861021
Romania,2002.0,0.16864270914084045
Slovakia,2002.0,0.057212870284274686
Slovenia,2002.0,0.035984534653835
Spain,2002.0,0.36903615295886993
Sweden,2002.0,0.7530092803935986
Switzerland,2002.0,0.3802348952740431
Turkey,2002.0,0.35699581541121006
Ukraine,2002.0,0.10138980552437715
United Kingdom,2002.0,0.12201209722843487
Other Europe,2002.0,0.2858109507822064
Total Europe,2002.0,6.929048935837955
Azerbaijan,2002.0,0.021225765347480774
Belarus,2002.0,0.00030472633079625666
Kazakhstan,2002.0,0.09340957552194595
Russia,2002.0,1.7059292853809893
Turkmenistan,2002.0,3.314161585876718e-05
USSR,2002.0,0.0
Uzbekistan,2002.0,0.06500127911567688
Other CIS,2002.0,0.29444970190525055
Total CIS,2002.0,2.1803534752179985
Iran,2002.0,0.08450691483449191
Iraq,2002.0,0.04791601002216339
Israel,2002.0,0.0007582417165394872
Kuwait,2002.0,0.0
Oman,2002.0,0.0
Qatar,2002.0,0.0
Saudi Arabia,2002.0,0.0
United Arab Emirates,2002.0,0.0
Other Middle East,2002.0,0.04454583097685827
Total Middle East,2002.0,0.17772699755005306
Algeria,2002.0,0.0005989448400214314
Egypt,2002.0,0.1492948846425861
Morocco,2002.0,0.010886095697060227
South Africa,2002.0,0.029085527290590107
Eastern Africa,2002.0,0.41606506470998283
Middle Africa,2002.0,0.12344618524389261
Western Africa,2002.0,0.17292121524531012
Other Northern Africa,2002.0,0.0009877335978671908
Other Southern Africa,2002.0,0.02284979133401066
Total Africa,2002.0,0.9261354426013213
Australia,2002.0,0.18990014120936394
Bangladesh,2002.0,0.007871038891494209
China,2002.0,3.0705160703510046
China Hong Kong SAR,2002.0,0.0
India,2002.0,0.770499283215031
Indonesia,2002.0,0.16733450442552567
Japan,2002.0,1.0483487695455551
Malaysia,2002.0,0.06154709868133068
New Zealand,2002.0,0.2977515570819378
Pakistan,2002.0,0.22558589652180672
Philippines,2002.0,0.17717868834733963
Singapore,2002.0,0.0054356856271624565
South Korea,2002.0,0.036256834864616394
Sri Lanka,2002.0,0.028429060239432147
Taiwan,2002.0,0.04775012284517288
Thailand,2002.0,0.08605489693582058
Vietnam,2002.0,0.19122102856636047
Other Asia Pacific,2002.0,0.2424937778256151
Total Asia Pacific,2002.0,6.654174455174569
Total World,2002.0,31.002472501764004
of which: OECD,2002.0,16.482565907386743
                 Non-OECD,2002.0,14.519906594377261
                 European Union #,2002.0,4.223848714067572
Canada,2003.0,3.6311619579792023
Mexico,2003.0,0.28124016826041043
United States,2003.0,3.969717596308328
Total North America,2003.0,7.882119722547941
Argentina,2003.0,0.36382744926959276
Brazil,2003.0,3.59040130674839
Chile,2003.0,0.25553732737898827
Colombia,2003.0,0.3834527279250324
Ecuador,2003.0,0.07496675848960876
Peru,2003.0,0.19639897375600412
Trinidad & Tobago,2003.0,0.00015776095096953213
Venezuela,2003.0,0.6319811344146729
Central America,2003.0,0.1968388499226421
Other Caribbean,2003.0,0.06937115946766426
Other South America,2003.0,0.6680382707454555
Total S. & Cent. America,2003.0,6.430971719069021
Austria,2003.0,0.3704260215163231
Belgium,2003.0,0.013346138410270214
Bulgaria,2003.0,0.0312691368162632
Croatia,2003.0,0.05698186904191971
Cyprus,2003.0,0.0
Czech Republic,2003.0,0.022651712875813246
Denmark,2003.0,0.08694769749126863
Estonia,2003.0,0.0004961147787980735
Finland,2003.0,0.2090741262654774
France,2003.0,0.6750732981599867
Germany,2003.0,0.5258194226771593
Greece,2003.0,0.06162551697343588
Hungary,2003.0,0.0036772798048332334
Iceland,2003.0,0.0880155861377716
Ireland,2003.0,0.011972687672823668
Italy,2003.0,0.49059562385082245
Latvia,2003.0,0.024434999970253557
Lithuania,2003.0,0.0034746328383334912
Luxembourg,2003.0,0.0015094531700015068
Netherlands,2003.0,0.04410949593875557
North Macedonia,2003.0,0.014345173723995686
Norway,2003.0,1.1073913648724556
Poland,2003.0,0.025148637825623155
Portugal,2003.0,0.186282180249691
Romania,2003.0,0.1384643559504184
Slovakia,2003.0,0.037565323800663464
Slovenia,2003.0,0.03227441699709743
Spain,2003.0,0.5917088687419891
Sweden,2003.0,0.6206945118465228
Switzerland,2003.0,0.37391201965510845
Turkey,2003.0,0.3712923296261579
Ukraine,2003.0,0.09677249999367632
United Kingdom,2003.0,0.11880875210044906
Other Europe,2003.0,0.282578382992142
Total Europe,2003.0,6.718739632766301
Azerbaijan,2003.0,0.025787902995944023
Belarus,2003.0,0.00029233249370008707
Kazakhstan,2003.0,0.0900440514087677
Russia,2003.0,1.6290809095371515
Turkmenistan,2003.0,3.292916881036945e-05
USSR,2003.0,0.0
Uzbekistan,2003.0,0.07470006495714188
Other CIS,2003.0,0.331619905307889
Total CIS,2003.0,2.1515580958694045
Iran,2003.0,0.10039116209372878
Iraq,2003.0,0.04965372011065483
Israel,2003.0,0.0008805088291410357
Kuwait,2003.0,0.0
Oman,2003.0,0.0
Qatar,2003.0,0.0
Saudi Arabia,2003.0,0.0
United Arab Emirates,2003.0,0.0
Other Middle East,2003.0,0.04300720001629088
Total Middle East,2003.0,0.19393259104981553
Algeria,2003.0,0.002766718389466405
Egypt,2003.0,0.1380853436421603
Morocco,2003.0,0.01717049186117947
South Africa,2003.0,0.01548838010057807
Eastern Africa,2003.0,0.4215271424036473
Middle Africa,2003.0,0.1269751910665491
Western Africa,2003.0,0.15281036488215705
Other Northern Africa,2003.0,0.0020809689438010537
Other Southern Africa,2003.0,0.022267644642852247
Total Africa,2003.0,0.899172245932391
Australia,2003.0,0.19669749774038792
Bangladesh,2003.0,0.007828769081243081
China,2003.0,3.018850324675441
China Hong Kong SAR,2003.0,0.0
India,2003.0,0.7857950027100742
Indonesia,2003.0,0.15814495086669922
Japan,2003.0,1.1843936294317245
Malaysia,2003.0,0.05792826460674405
New Zealand,2003.0,0.28179342672228813
Pakistan,2003.0,0.2687731310725212
Philippines,2003.0,0.18057167530059814
Singapore,2003.0,0.005688508041203022
South Korea,2003.0,0.05350862233899534
Sri Lanka,2003.0,0.03470980112251709
Taiwan,2003.0,0.05230551026761532
Thailand,2003.0,0.08940843302798385
Vietnam,2003.0,0.1982223242521286
Other Asia Pacific,2003.0,0.2544907339130269
Total Asia Pacific,2003.0,6.829110605171191
Total World,2003.0,31.105604612406065
of which: OECD,2003.0,16.414000832846796
                 Non-OECD,2003.0,14.69160377955927
                 European Union #,2003.0,4.265623523664544
Canada,2004.0,3.6392195629887283
Mexico,2004.0,0.3379665343090892
United States,2004.0,3.971541616367176
Total North America,2004.0,7.948727713664994
Argentina,2004.0,0.32673703599721193
Brazil,2004.0,3.763811394572258
Chile,2004.0,0.24092680029571056
Colombia,2004.0,0.40362256579101086
Ecuador,2004.0,0.07692581657101982
Peru,2004.0,0.18399459851207212
Trinidad & Tobago,2004.0,0.0002910689217969775
Venezuela,2004.0,0.7269543409347534
Central America,2004.0,0.2076557537948247
Other Caribbean,2004.0,0.07060477476318283
Other South America,2004.0,0.6279473221402441
Total S. & Cent. America,2004.0,6.629471472294085
Austria,2004.0,0.4148094467818737
Belgium,2004.0,0.016689152689650655
Bulgaria,2004.0,0.03257223119999253
Croatia,2004.0,0.07918466196133522
Cyprus,2004.0,7.832330084056593e-06
Czech Republic,2004.0,0.030543500906787813
Denmark,2004.0,0.10203704045852646
Estonia,2004.0,0.0006674683972960338
Finland,2004.0,0.27776263837586157
France,2004.0,0.6815405192319304
Germany,2004.0,0.651998734800145
Greece,2004.0,0.06152955908328295
Hungary,2004.0,0.010520555777475238
Iceland,2004.0,0.08874577656388283
Ireland,2004.0,0.014584591146558523
Italy,2004.0,0.5712075587362051
Latvia,2004.0,0.03319761925376952
Lithuania,2004.0,0.004480644976865733
Luxembourg,2004.0,0.002072914387099445
Netherlands,2004.0,0.05891467735636979
North Macedonia,2004.0,0.015374189242720604
Norway,2004.0,1.1352924602106214
Poland,2004.0,0.03340721729910001
Portugal,2004.0,0.1294899359345436
Romania,2004.0,0.1713509536239144
Slovakia,2004.0,0.04286225837859092
Slovenia,2004.0,0.043871838599443436
Spain,2004.0,0.5303252041339874
Sweden,2004.0,0.7254095297248568
Switzerland,2004.0,0.36164615920279175
Turkey,2004.0,0.4804696226492524
Ukraine,2004.0,0.12226733661373146
United Kingdom,2004.0,0.15565683913882822
Other Europe,2004.0,0.32538968458356976
Total Europe,2004.0,7.405880353750945
Azerbaijan,2004.0,0.02858022414147854
Belarus,2004.0,0.0003528189718053909
Kazakhstan,2004.0,0.08357942849397659
Russia,2004.0,1.82707886910066
Turkmenistan,2004.0,3.271942841820419e-05
USSR,2004.0,0.0
Uzbekistan,2004.0,0.06736236810684204
Other CIS,2004.0,0.33994697825983167
Total CIS,2004.0,2.3469334065030125
Iran,2004.0,0.12427262679557316
Iraq,2004.0,0.05964939668774605
Israel,2004.0,0.0008478596064378507
Kuwait,2004.0,0.0
Oman,2004.0,0.0
Qatar,2004.0,0.0
Saudi Arabia,2004.0,0.0
United Arab Emirates,2004.0,0.0
Other Middle East,2004.0,0.055834507350482454
Total Middle East,2004.0,0.2406043904402395
Algeria,2004.0,0.00260386080481112
Egypt,2004.0,0.1383526618592441
Morocco,2004.0,0.01857248740270734
South Africa,2004.0,0.01682731113396585
Eastern Africa,2004.0,0.4279696436424274
Middle Africa,2004.0,0.14619022833676354
Western Africa,2004.0,0.1746853457476405
Other Northern Africa,2004.0,0.0020552137139020488
Other Southern Africa,2004.0,0.021238705376163125
Total Africa,2004.0,0.948495458017625
Australia,2004.0,0.2040884532034397
Bangladesh,2004.0,0.0077899419084133115
China,2004.0,3.7320682130375644
China Hong Kong SAR,2004.0,0.0
India,2004.0,1.1404711175709963
Indonesia,2004.0,0.16672763228416443
Japan,2004.0,1.18136864900589
Malaysia,2004.0,0.06443749787285924
New Zealand,2004.0,0.32109222188591957
Pakistan,2004.0,0.2843333072960377
Philippines,2004.0,0.1914960027665984
Singapore,2004.0,0.005504637025296688
South Korea,2004.0,0.04891338788729627
Sri Lanka,2004.0,0.030868721558363177
Taiwan,2004.0,0.05481451563537121
Thailand,2004.0,0.08253550632070983
Vietnam,2004.0,0.18484298884868622
Other Asia Pacific,2004.0,0.2655374596692113
Total Asia Pacific,2004.0,7.966890253776818
Total World,2004.0,33.48700304844772
of which: OECD,2004.0,17.091856896502577
                 Non-OECD,2004.0,16.39514615194514
                 European Union #,2004.0,4.721038285545546
Canada,2005.0,3.8598544537089765
Mexico,2005.0,0.37125371978618205
United States,2005.0,4.087442234158516
Total North America,2005.0,8.318550407653674
Argentina,2005.0,0.3639823282137513
Brazil,2005.0,3.9430256931100303
Chile,2005.0,0.28428238071501255
Colombia,2005.0,0.4112727134488523
Ecuador,2005.0,0.07213038112968206
Peru,2005.0,0.18960468881414272
Trinidad & Tobago,2005.0,0.00028109821141697466
Venezuela,2005.0,0.7946504354476929
Central America,2005.0,0.22102989425184205
Other Caribbean,2005.0,0.06840536300023814
